,Date,Open,High,Low,Close,Volume,Slope,Slope20,Z_Score,Z_Score2,Z_Score3,#10%Opps,#5%Opps,Ranking,Ticker
47,2025-03-14,7.5,7.579999923706055,7.289999961853027,7.510000228881836,222555.0,0.0094341634380193,-0.060187960746593,0.208880215405532,0.0726051926601775,-0.0003156166562267,36,46,0.0,VLE.TO
46,2025-03-14,1.559999942779541,1.6200000047683716,1.5399999618530271,1.590000033378601,723606.0,-0.0467239567806076,-0.0566766915464759,-1.6159777409221512,-1.6564021759660752,-1.580626517705753,11,9,0.0,WEED.TO
45,2025-03-14,3.7300000190734863,3.839999914169312,3.7300000190734863,3.839999914169312,1900.0,0.0003363309494091,-0.0126616598071908,-1.0202148299079628,-1.6944868869959513,-1.7635688602563375,0,0,0.0,TBL.TO
44,2025-03-14,4.610000133514404,4.710000038146973,4.590000152587891,4.710000038146973,2600.0,-0.0118149113112943,-0.059248111481057,-1.878337109573147,-2.0213160416322395,-1.7115587527085925,16,17,0.0,MXG.TO
43,2025-03-14,7.369999885559082,7.369999885559082,7.289999961853027,7.349999904632568,22638.0,-0.001463822446003,-0.0575714304931181,-1.5026881743401592,-1.8717760287947227,-1.960403629344404,0,12,0.0,DXT.TO
42,2025-03-14,5.440000057220459,5.449999809265137,5.409999847412109,5.440000057220459,85781.0,-0.0100359524576075,-0.005082705146388,-1.1266028987032148,-1.226751202561963,-1.2023382903413935,0,1,0.0,RSI.TO
40,2025-03-14,1.4500000476837158,1.4800000190734863,1.440000057220459,1.4500000476837158,179076.0,-0.0115039653528436,-0.0122556359248053,-1.3601698439531986,-1.4326413713037578,-1.313338518610324,5,19,0.0,AIDX.TO
29,2025-03-14,0.6299999952316284,0.6499999761581421,0.6299999952316284,0.6399999856948853,100596.0,-0.0041626125905073,-0.0096203009436901,-1.482322610574202,-1.5296831747863362,-1.485329627679221,46,34,0.0,TSND.TO
39,2025-03-14,2.200000047683716,2.289999961853028,2.1700000762939453,2.2300000190734863,22570.0,-0.0021448970786608,-0.0201654122288065,-1.7744937348564995,-2.1550169533285355,-1.4631700458945838,10,35,0.0,ETG.TO
38,2025-03-14,169.83999633789062,169.83999633789062,161.1699981689453,161.22000122070312,486.0,0.4130528619968974,-0.5340525576942846,-1.7719937088879882,0.6606880964443448,0.8135355100096453,0,6,0.0,EVT.TO
37,2025-03-14,6.559999942779541,6.659999847412109,6.53000020980835,6.639999866485596,256040.0,-0.0309359215353608,-0.0684586406650399,-2.098993401776081,-2.236143063213805,-1.9433662832849552,0,2,0.0,DBM.TO
36,2025-03-14,,,,,,,,,,,3,23,0.0,SEC.TO
35,2025-03-14,9.25,9.25,9.050000190734863,9.050000190734863,12583.0,0.0161560046994326,0.0187518872712787,1.0773700628600074,1.0773700628600074,1.1768364400179678,16,32,0.0,KITS.TO
34,2025-03-14,,,,,,,,,,,41,36,0.0,SFR.V
33,2025-03-14,,,,,,,,,,,0,0,0.0,TWC.TO
32,2025-03-14,6.760000228881836,7.019999980926514,6.639999866485596,6.920000076293945,27250.0,-0.0331788530556503,-0.0747669137510142,-1.318986339814395,-1.3749461722628054,-1.3817666917981546,19,27,0.0,FEC.TO
31,2025-03-14,8.5,8.779999732971191,8.130000114440918,8.15999984741211,70084.0,0.0081169201544767,-0.0771929927338335,-1.6475039149917166,-1.4911369986441063,-0.8205168619013473,24,11,0.0,SYZ.TO
30,2025-03-14,2.049999952316284,2.0899999141693115,1.9900000095367432,2.049999952316284,74267.0,0.0007377051601077,-0.0018872226987566,-0.4537982406687129,-0.5296618422376566,-0.3759999547167606,19,28,0.0,REG.V
105,2025-03-14,7.820000171661377,8.0600004196167,7.800000190734863,8.0600004196167,3500.0,0.0060593410120761,-0.016232747242863,0.0892163202940096,-0.6697866335197122,-0.070229183192431,14,29,0.0,DLCG.TO
