,Date,Open,High,Low,Close,Volume,Slope,Slope20,Z_Score,Z_Score2,Z_Score3,#10%Opps,#5%Opps,Ranking,Ticker
42,2025-03-18,19.57999992370605,19.6200008392334,19.32999992370605,19.450000762939453,4257824.0,-0.0481038909056778,-0.1262613368213624,-0.8814074078352482,-0.8734971736346225,-1.1694786287664984,0,25,,CVE.TO
44,2025-03-18,7.590000152587891,7.610000133514404,7.369999885559082,7.440000057220459,91760.0,0.0070560571064336,-0.0309022548503445,0.1699054232339506,0.3212323103681861,0.1576063232317216,36,49,,VLE.TO
46,2025-03-18,21.6299991607666,22.020000457763672,21.399999618530277,22.020000457763672,211252.0,-0.0818773332189341,-0.0440483566513635,-0.8574589065296583,-0.9581408745680556,-1.113978066319394,5,28,,BDT.TO
47,2025-03-18,54.09999847412109,54.165000915527344,53.18000030517578,53.7599983215332,4275186.0,0.0137340947095204,-0.2173147732153871,0.0086071391332587,-0.059940467003629,-0.5945431618346232,0,22,,SU.TO
48,2025-03-18,6.429999828338623,6.489999771118164,6.380000114440918,6.389999866485596,258428.0,-0.0152035940897521,-0.0212706834750067,-0.6647670445637267,-0.5696388079329613,-0.7292675639940392,7,44,,KEL.TO
55,2025-03-18,33.849998474121094,33.849998474121094,33.40999984741211,33.52000045776367,30635.0,-0.0780104459120066,-0.1973533716416897,-1.898793644552608,-1.8264884801524133,-1.954610662210929,15,10,,RCH.TO
56,2025-03-18,87.0,87.19000244140625,84.94000244140625,85.37000274658203,56201.0,-0.3995724634163472,-1.1661578300303983,-1.849024596344212,-1.6985655920374791,-1.7474761461420545,5,29,,CJT.TO
59,2025-03-18,2.609999895095825,2.680000066757202,2.549999952316284,2.569999933242798,484594.0,0.0013231098305164,-0.0041353408555339,0.5203409847246344,0.563244929391628,0.6059819327945505,21,53,,NFG.V
60,2025-03-18,13.4399995803833,13.515000343322754,13.329999923706056,13.489999771118164,250790.0,-0.0160567336079936,-0.0986346545972322,-0.2251391042890771,-0.3339731016542998,-0.7219044681432231,19,36,,PXT.TO
61,2025-03-18,27.229999542236328,27.540000915527344,26.59000015258789,26.76000022888184,997913.0,,-0.2948770178888077,,,,4,23,,NVDA.TO
62,2025-03-18,8.869999885559082,8.880000114440918,8.529999732971191,8.550000190734863,1443300.0,0.0131893157706823,-0.0074887221917173,0.573584599872201,0.5445057638267531,0.3480968362391788,13,54,,IMG.TO
64,2025-03-18,21.059999465942383,21.26000022888184,20.96999931335449,21.200000762939453,57763.0,0.0683469008794226,-0.033962423281562,1.5789002247165405,1.3742324493579905,1.0050736627224344,6,67,,IPCO.TO
67,2025-03-18,67.19000244140625,67.61000061035156,65.55000305175781,67.23999786376953,815665.0,-0.1663347354205054,-0.4505413686422477,-1.277953550054961,-1.2135698676574092,-1.5954677115964313,7,23,,ATRL.TO
68,2025-03-18,18.07999992370605,18.100000381469727,17.229999542236328,17.280000686645508,1325230.0,-0.3292146992393426,-0.5130000021224632,-1.6684028714773496,-1.561045440262007,-1.6062282672550192,38,28,,HUT.TO
70,2025-03-18,5.139999866485596,5.139999866485596,4.900000095367432,5.010000228881836,540041.0,-0.0353786350746497,-0.1191879609473665,-2.4080408727065583,-2.2486139309269566,-2.06102641181945,11,34,,VNP.TO
72,2025-03-18,16.799999237060547,16.799999237060547,16.610000610351562,16.770000457763672,1481032.0,0.0091558356060671,-0.0814541995973515,0.753942305813004,0.6319126570264054,0.2479555153682437,4,60,,POU.TO
75,2025-03-18,16.760000228881836,16.94499969482422,16.670000076293945,16.81999969482422,1166427.0,-0.0083967027306115,-0.0006704775014318,1.2920879081795065,1.0055591923940208,0.5006973880478253,5,29,,PEY.TO
76,2025-03-18,6.320000171661377,6.409999847412109,6.150000095367432,6.179999828338623,453708.0,0.026060813120091,-0.125616543275073,-0.395696650681995,-0.3878108119435923,-0.2923830389015842,34,16,,ACB.TO
79,2025-03-18,6.360000133514404,6.375,6.230000019073486,6.269999980926514,610136.0,-0.0118415482267382,-0.0359624059576737,-0.7942928197918991,-0.7489420092419501,-1.066753137457846,5,38,,HWX.TO
80,2025-03-18,36.790000915527344,37.16999816894531,36.16999816894531,36.31999969482422,952129.0,0.0753852670751256,-0.0940977254308256,0.8995286935422033,1.0347817942775313,0.6536138119064085,21,7,,PKI.TO
83,2025-03-18,74.62000274658203,74.88999938964844,73.68000030517578,74.4800033569336,1808940.0,0.1445187357353318,-0.1199775179525963,0.5977827370084506,0.5121525559574184,0.2074217733882293,2,43,,NTR.TO
84,2025-03-18,61.70000076293945,62.0,60.59999847412109,61.630001068115234,938936.0,-0.3022575531732085,-0.2103834367336187,-1.268715732494115,-1.2364226906512925,-1.312687310092656,7,23,,CCO.TO
86,2025-03-18,138.75999450683594,140.22999572753906,138.66000366210938,139.05999755859375,163409.0,0.3025334152955974,-0.506007522927191,0.6825574562442578,0.6137406821951765,0.4091561715595819,3,24,,RBA.TO
87,2025-03-18,8.699999809265137,8.930000305175781,8.59000015258789,8.779999732971191,1334552.0,0.0063593769123918,-0.0278384854022721,0.369164382975125,-0.1483957461579237,-0.3848508250087165,3,30,,CG.TO
88,2025-03-18,64.43000030517578,64.54000091552734,63.22999954223633,63.59000015258789,98042.0,-0.4786736910460424,-0.8682179988775038,-1.6803914093644954,-1.6173234907563871,-1.688157775561595,5,16,,PD.TO
90,2025-03-18,40.43999862670898,40.540000915527344,39.86000061035156,40.5099983215332,303206.0,0.0998086101223336,-0.2672971108802279,0.35728290091152,0.2626946978911576,0.0031581990072982,16,11,,FTT.TO
92,2025-03-18,67.26000213623047,67.69000244140625,66.75,67.69000244140625,92387.0,-0.0528789134961092,-0.1630150931222098,-1.2000308577936962,-1.0090193804450538,-1.2639815799846623,1,16,,SJ.TO
94,2025-03-18,8.949999809265137,9.039999961853027,8.869999885559082,9.010000228881836,5801867.0,-0.0185731976578186,-0.0868764633522894,-1.2325394832296324,-1.5777315205879945,-2.022146179429106,2,25,,WCP.TO
95,2025-03-18,12.619999885559082,12.619999885559082,12.390000343322754,12.470000267028809,1535515.0,-0.0337673149431653,-0.0265263055500231,-0.3812620719428254,-0.3875843215298967,-0.7028632023192285,4,28,,NVA.TO
96,2025-03-18,136.8000030517578,137.0800018310547,133.00999450683594,134.3800048828125,1640114.0,-0.1020100319719642,-2.3752103303608143,-1.80238711961855,-1.5509632217424612,-1.6828163394628977,13,27,,SHOP.TO
